order_id,order_date,city,category,fragile,weight_kg,length_cm,width_cm,height_cm,material,freight_cost,value,damaged
100851,2026-07-27,深圳,clothing,0,0.31,,17.6,40.0,bubble,6.64,27.0,0.0
100735,2026-06-28,上海,electronics,0,1.69,53.7,12.7,23.5,cardboard,9.76,91.0,0.0
100718,2026-08-12,西安,books,0,0.81,37.9,,39.5,bubble,8.17,52.0,0.0
100455,2026-01-19,上海,clothing,1,0.42,49.8,32.8,29.6,cardboard,9.92,33.0,0.0
100265,2026-08-02,北京,books,0,1.83,39.0,33.6,21.0,cardboard,11.15,52.0,0.0
100076,2026-06-24,西安,electronics,0,4.43,39.9,23.9,28.7,cardboard,16.74,125.0,0.0
101682,2026-02-10,北京,books,0,0.65,21.0,20.3,27.2,bubble,6.98,53.0,0.0
100445,2026-06-03,广州,electronics,0,,36.6,17.7,,bubble,9.75,109.0,0.0
100396,2026-06-02,成都,clothing,0,0.44,17.3,41.2,29.2,bubble,5.95,32.0,0.0
100177,2026-05-06,西安,electronics,0,2.55,,42.4,12.0,cardboard,13.01,135.0,0.0
101043,2026-08-27,北京,books,0,2.65,19.7,10.9,,bubble,9.77,40.0,0.0
101762,2026-01-10,深圳,clothing,0,0.9,52.1,16.3,26.9,bubble,8.55,26.0,0.0
101422,2026-07-28,成都,books,0,2.03,46.2,44.2,13.5,bubble,10.83,33.0,0.0
101770,2026-06-07,西安,glass,1,4.17,58.4,27.4,7.1,wood,18.25,199.0,0.0
101799,2026-07-30,西安,glass,0,2.42,19.0,34.5,11.8,bubble,8.97,189.0,0.0
100596,2026-07-02,西安,electronics,0,2.54,57.5,25.3,29.2,cardboard,12.23,116.0,0.0
100062,2026-03-15,深圳,clothing,0,0.97,37.4,14.7,17.8,bubble,5.94,24.0,0.0
101297,2026-04-12,深圳,ceramics,1,1.38,30.3,23.0,35.9,wood,15.13,132.0,0.0
100873,2026-04-06,西安,ceramics,1,1.67,15.5,12.5,25.8,cardboard,10.81,123.0,0.0
101513,2026-03-04,广州,ceramics,1,3.27,44.2,27.3,23.5,cardboard,12.52,86.0,0.0
101909,2026-08-02,武汉市,electronics,0,3.51,46.5,28.4,19.4,wood,19.2,139.0,0.0
100279,2026-01-17,武汉,electronics,0,4.47,33.4,16.4,30.6,cardboard,15.81,137.0,0.0
100037,2026-06-16,广州,clothing,0,0.58,28.6,,32.3,bubble,6.46,39.0,0.0
101539,2026-01-04,上海,electronics,0,4.43,53.2,32.1,10.0,bubble,13.33,126.0,0.0
100663,2026-07-17,武汉,electronics,0,4.59,44.7,40.8,21.7,cardboard,15.93,84.0,0.0
101835,2026-01-15,深圳,clothing,0,1.46,43.7,42.0,29.2,cardboard,11.86,37.0,0.0
101465,2026-08-07,上海,clothing,0,1.33,57.5,29.3,17.8,cardboard,9.97,36.0,0.0
100978,2026-07-26,深圳,electronics,0,1.86,21.7,21.7,36.0,bubble,7.82,109.0,0.0
101595,2026-01-05,杭州,glass,1,1.85,45.3,26.5,11.2,wood,16.56,172.0,0.0
100739,2026-06-05,杭州,glass,1,3.13,29.6,19.9,14.1,cardboard,12.01,174.0,0.0
100192,2026-01-18,西安,clothing,0,1.13,22.3,28.2,23.7,cardboard,9.38,24.0,
100920,2026-08-21,北京,glass,1,4.49,53.0,29.5,12.4,wood,20.51,152.0,0.0
100457,2026-03-17,杭州,ceramics,1,3050.0,41.6,10.9,5.3,wood,16.22,111.0,0.0
100676,2026-03-07,深圳,clothing,0,1.26,17.2,32.9,27.5,cardboard,10.41,29.0,0.0
100761,2026-05-18,深圳,glass,1,2.58,19.9,20.9,11.0,wood,16.23,172.0,0.0
101836,2026-04-08,武汉,books,0,2.25,16.8,37.1,18.5,bubble,10.61,51.0,0.0
101626,2026-07-19,杭州市,ceramics,1,999.0,48.9,,13.9,cardboard,11.64,105.0,
100729,2026-06-21,武汉,glass,1,999.0,41.6,30.7,17.8,bubble,10.3,120.0,0.0
101400,2026-02-28,武汉,ceramics,1,1.54,37.9,23.8,35.8,wood,15.22,127.0,0.0
100413,2026-06-21,西安,ceramics,1,4.0,17.2,11.0,39.6,wood,17.38,96.0,0.0
101099,2026-06-18,成都,glass,1,3.32,46.4,13.6,15.7,cardboard,13.14,,0.0
100826,2026-05-20,成都,electronics,0,3.2,40.0,44.0,,cardboard,13.35,122.0,0.0
101520,2026-05-13,上海,clothing,0,1.04,18.4,30.4,8.6,bubble,7.49,34.0,0.0
100617,2026-04-29,深圳,glass,1,2.17,43.4,29.4,32.0,wood,16.98,134.0,0.0
100115,2026-03-21,深圳,ceramics,1,4.49,29.6,43.2,25.2,wood,21.36,138.0,0.0
100418,2026-03-24,西安,glass,1,3.87,59.0,25.2,11.4,wood,18.07,176.0,0.0
101941,2026-07-18,上海,electronics,0,2.32,22.0,25.8,36.7,bubble,10.82,95.0,0.0
100970,2026-01-09,北京,clothing,0,1.3,52.3,40.6,21.8,bubble,8.11,33.0,0.0
100605,2026-01-19,上海,clothing,0,0.75,21.1,39.7,13.9,bubble,7.65,32.0,0.0
101949,2026-02-08,成都,clothing,0,0.67,23.9,37.1,34.7,cardboard,8.26,30.0,0.0
100090,2026-01-14,武汉,clothing,0,1.16,56.4,21.9,6.8,cardboard,10.65,35.0,0.0
100849,2026-05-19,杭州,ceramics,1,0.88,30.6,35.4,29.0,cardboard,10.94,118.0,0.0
101543,2026-01-20,西安,ceramics,1,1.8,49.0,17.0,24.8,bubble,9.74,91.0,0.0
101948,2026-07-08,北京,electronics,0,0.95,56.8,39.2,30.3,bubble,10.68,85.0,0.0
100754,2026-03-14,广州,glass,1,,20.4,34.2,28.4,cardboard,8.32,200.0,0.0
100499,2026-03-17,广州,electronics,0,2.35,44.8,18.3,16.3,cardboard,13.24,137.0,0.0
101277,2026-07-03,深圳,clothing,0,0.7,58.2,36.5,27.6,bubble,7.8,36.0,0.0
101326,2026-08-26,广州,books,0,,38.9,35.8,39.2,cardboard,13.94,40.0,0.0
100012,2026-03-14,西安,ceramics,1,1.11,37.2,21.5,10.1,wood,15.64,90.0,0.0
100397,2026-01-09,广州,electronics,0,2.94,48.5,14.1,21.6,bubble,9.77,105.0,0.0
100285,2026-01-18,武汉,ceramics,1,4.29,19.4,11.5,30.2,cardboard,14.4,83.0,0.0
101067,2026-06-27,深圳,clothing,0,0.35,45.1,33.5,38.6,bubble,7.37,34.0,0.0
101192,2026-04-02,上海,ceramics,1,2.88,51.0,22.1,23.0,cardboard,14.55,86.0,0.0
101771,2026-07-29,广州,electronics,0,3.12,38.6,33.8,26.1,bubble,12.93,99.0,0.0
100691,2026-05-04,成都,electronics,0,1.95,48.4,33.4,19.5,bubble,9.53,97.0,0.0
101655,2026-05-20,成都,clothing,0,0.27,47.3,12.8,16.8,wood,13.36,35.0,0.0
101906,2026-08-05,西安,clothing,0,0.5,24.7,40.9,10.1,cardboard,8.45,35.0,0.0
100690,2026-06-17,武汉,electronics,0,3.67,59.9,44.5,22.9,cardboard,15.17,139.0,0.0
100852,2026-04-11,武汉,glass,1,2.86,38.2,41.0,33.6,wood,21.57,176.0,0.0
100160,2026-02-02,北京,clothing,0,0.65,58.8,41.6,37.3,cardboard,12.07,27.0,0.0
100896,2026-03-28,广州,glass,1,0.8,56.6,11.5,33.7,wood,15.16,138.0,0.0
101841,2026-01-17,杭州,clothing,0,0.2,20.7,21.4,11.4,bubble,4.83,25.0,0.0
100258,2026-04-03,深圳,glass,1,2.74,43.9,32.7,14.5,cardboard,15.06,190.0,0.0
100336,2026-01-10,深圳,glass,1,0.96,39.4,36.3,19.8,wood,14.19,122.0,0.0
101910,2026-07-17,西安,electronics,0,4.01,42.2,36.3,11.9,wood,18.4,104.0,0.0
101040,2026-05-30,广州,electronics,1,3.87,17.4,41.4,5.2,wood,17.78,119.0,0.0
100516,2026-07-04,北京,electronics,0,3.1,54.0,,11.1,cardboard,11.65,80.0,0.0
101349,2026-05-20,深圳,ceramics,1,1.59,25.7,34.1,15.8,cardboard,10.7,87.0,0.0
101016,2026-04-30,上海,electronics,0,2.09,44.7,30.7,27.7,cardboard,10.5,90.0,0.0
100769,2026-05-05,武汉,glass,1,2.91,35.2,38.1,19.6,wood,18.45,140.0,0.0
101914,2026-08-16,杭州,glass,1,,33.5,35.4,15.3,cardboard,11.2,151.0,0.0
100762,2026-08-04,武汉,ceramics,1,3.28,46.6,12.1,23.9,wood,17.29,138.0,0.0
101247,2026-05-03,成都,glass,1,3.98,38.0,23.0,38.1,cardboard,14.94,173.0,0.0
101204,2026-08-28,武汉,clothing,0,0.67,30.3,16.9,22.9,cardboard,8.51,31.0,0.0
101490,2026-04-12,西安,electronics,0,3.92,38.8,32.9,21.8,bubble,13.77,88.0,0.0
100824,2026-07-27,北京,ceramics,1,3.3,51.8,34.1,6.1,wood,17.31,101.0,0.0
100522,2026-03-22,武汉,clothing,0,1.08,57.9,43.9,38.9,cardboard,13.28,37.0,0.0
100023,2026-03-08,SHENZHEN,electronics,0,,42.1,24.4,18.1,bubble,11.68,132.0,0.0
100357,2026-06-08,杭州,electronics,0,4.4,24.3,29.6,23.8,bubble,13.47,134.0,0.0
101278,2026-04-09,广州市,ceramics,1,2.51,31.0,25.0,25.3,wood,17.38,122.0,0.0
101313,2026-02-26,广州,ceramics,1,3.06,49.5,33.2,9.6,wood,17.1,136.0,0.0
101916,2026-01-28,深圳,clothing,0,1.05,23.8,15.9,30.0,bubble,6.81,32.0,0.0
100341,2026-06-03,深圳,electronics,0,3.73,28.9,17.0,8.0,cardboard,13.0,125.0,0.0
100432,2026-04-09,北京,clothing,0,0.34,31.4,26.9,37.3,bubble,6.65,41.0,0.0
100474,2026-03-25,杭州,electronics,0,4.83,35.2,23.1,6.3,cardboard,14.73,86.0,0.0
100218,2026-02-23,武汉,clothing,1,0.67,59.6,19.0,11.6,cardboard,10.23,34.0,0.0
100912,2026-06-04,北京,glass,1,3.42,36.2,32.3,20.0,wood,19.08,120.0,0.0
101228,2026-08-28,西安,electronics,1,1.68,19.8,31.2,25.9,cardboard,11.19,92.0,0.0
101620,2026-07-10,深圳,electronics,0,2.33,48.7,22.7,37.2,bubble,11.88,111.0,0.0
101012,2026-07-18, 上海,electronics,1,3.57,19.9,34.2,9.9,wood,18.19,125.0,0.0
101980,2026-05-11,武汉,clothing,0,0.4,20.2,27.4,24.1,bubble,5.21,24.0,0.0
100094,2026-06-19,深圳,glass,1,3.9,47.4,27.8,36.7,wood,21.48,150.0,0.0
101009,2026-01-21,杭州,ceramics,1,1.2,37.4,15.8,17.7,cardboard,9.79,134.0,0.0
101071,2026-05-14,成都,ceramics,1,3.53,22.5,20.1,31.7,wood,18.74,124.0,0.0
101093,2026-04-16,杭州,ceramics,1,2.77,18.1,38.1,37.3,wood,17.17,122.0,0.0
101609,2026-01-02,深圳,glass,1,3.75,28.7,19.5,,cardboard,11.34,209.0,0.0
101309,2026-06-22,北京,clothing,0,1.16,56.5,29.8,19.2,cardboard,9.53,31.0,0.0
100697,2026-05-08,武汉,glass,1,2.77,58.4,41.9,39.1,wood,19.37,160.0,0.0
101821,2026-02-05,北京,ceramics,1,3.84,16.7,41.5,39.1,cardboard,14.89,129.0,0.0
100997,2026-04-08,西安,ceramics,1,2.05,21.3,34.9,12.8,wood,13.66,95.0,0.0
101459,2026-06-11,北京,electronics,0,0.68,29.4,33.4,22.0,bubble,6.93,86.0,0.0
100154,2026-03-23,武汉,ceramics,1,2.96,56.1,18.6,30.8,cardboard,12.96,91.0,0.0
101100,2026-06-21,西安,electronics,0,3340.0,47.4,12.5,,cardboard,12.56,91.0,0.0
101744,2026-05-15,杭州,glass,1,4.1,28.8,43.6,31.6,cardboard,14.06,164.0,0.0
101642,2026-04-28,广州,books,0,2.15,25.1,41.0,19.7,cardboard,10.01,47.0,0.0
100790,2026-05-27,北京,electronics,0,1.01,24.5,22.0,21.7,bubble,8.01,82.0,0.0
100581,2026-02-06,上海,ceramics,1,3.61,40.1,38.5,10.6,wood,19.73,111.0,1.0
101471,2026-08-15,杭州,ceramics,1,,39.0,43.3,16.3,cardboard,11.58,124.0,1.0
100704,2026-07-23,广州,clothing,0,0.55,34.1,41.8,9.2,bubble,7.09,34.0,0.0
101213,2026-01-03,成都,glass,1,,28.5,43.9,18.3,wood,13.95,147.0,0.0
101296,2026-02-20,成都,books,0,1.39,22.8,32.3,20.0,bubble,8.85,49.0,0.0
101691,2026-04-15,成都,clothing,0,0.22,29.9,25.2,12.8,bubble,5.15,28.0,0.0
101261,2026-04-24,深圳,books,0,2.73,56.4,41.2,36.0,cardboard,16.62,50.0,0.0
100488,2026-03-14,广州,glass,1,4.09,21.5,44.9,6.1,wood,19.89,181.0,0.0
100560,2026-04-07,深圳,ceramics,1,2.06,44.4,31.1,21.1,cardboard,10.45,138.0,0.0
101142,2026-04-11,北京,glass,1,4.91,22.2,16.2,,wood,20.31,149.0,0.0
101120,2026-05-21,武汉,electronics,1,2.7,47.7,31.7,20.7,wood,18.16,132.0,0.0
100802,2026-01-05,上海,electronics,1,3.0,32.6,12.9,27.7,wood,18.88,121.0,0.0
100513,2026-02-15,广州,glass,1,3.42,18.7,25.2,11.4,wood,17.82,173.0,0.0
100634,2026-07-14,北京,electronics,0,4.04,58.5,19.6,31.8,bubble,12.83,115.0,0.0
101502,2026-03-09,武汉,glass,1,4.55,28.8,26.9,12.7,wood,20.98,175.0,0.0
101815,2026-04-28,武汉,glass,1,4.07,34.6,28.8,6.8,wood,18.13,197.0,0.0
101569,2026-02-01,杭州,electronics,0,0.76,15.3,41.5,11.1,bubble,5.48,101.0,0.0
101151,2026-01-30,深圳,electronics,0,0.92,40.8,44.3,16.1,cardboard,9.16,87.0,0.0
100791,2026-08-30,北京,glass,1,3.82,47.2,10.1,5.9,cardboard,12.08,167.0,0.0
100117,2026-04-04,深圳,glass,1,2.52,56.7,42.6,18.7,cardboard,11.73,171.0,0.0
101498,2026-07-15,杭州,books,0,0.98,20.9,35.5,20.6,cardboard,10.15,37.0,0.0
100741,2026-05-14,西安,electronics,0,1.59,39.9,18.1,12.8,bubble,8.08,121.0,0.0
101776,2026-01-22,西安,electronics,0,4.51,17.6,37.4,,wood,17.9,115.0,0.0
101082,2026-08-30,广州市,clothing,0,1.23,34.9,36.0,29.5,bubble,9.31,27.0,0.0
100831,2026-02-20,深圳,electronics,0,2.06,58.8,26.5,37.0,bubble,12.93,93.0,0.0
100120,2026-05-18,武汉,electronics,0,670.0,16.2,36.0,34.8,bubble,5.07,80.0,0.0
100657,2026-01-26,广州,electronics,0,1.39,50.2,22.8,26.9,bubble,9.82,114.0,0.0
101938,2026-03-09,北京,clothing,0,0.46,52.9,27.3,26.3,bubble,8.04,27.0,0.0
100636,2026-05-20,杭州,clothing,0,1.17,38.8,41.2,20.9,bubble,7.4,24.0,0.0
100370,2026-08-31,上海,ceramics,1,1.24,46.3,41.9,11.3,wood,15.39,105.0,0.0
100269,2026-08-10,北京,electronics,0,4.61,22.1,10.4,13.7,cardboard,13.9,138.0,0.0
100656,2026-08-22,广州,electronics,0,1.39,44.7,13.7,5.9,cardboard,10.4,139.0,0.0
100936,2026-02-02,杭州,electronics,1,3.66,37.0,30.0,40.0,wood,21.81,100.0,0.0
100823,2026-01-17,广州,books,0,1.59,42.1,22.6,25.9,cardboard,10.34,37.0,0.0
100867,2026-06-21,广州,ceramics,1,3.38,56.4,14.0,27.0,wood,17.59,81.0,0.0
100047,2026-08-08,北京,glass,1,1.29,,19.8,16.7,bubble,7.04,186.0,0.0
101374,2026-02-24,深圳,ceramics,1,2.88,26.2,36.4,19.4,wood,18.63,82.0,0.0
101746,2026-06-08,成都,electronics,0,2.09,47.2,36.7,24.9,cardboard,12.65,82.0,0.0
100992,2026-08-01,SHENZHEN,electronics,0,1.32,55.3,22.6,14.0,bubble,8.43,,0.0
100877,2026-03-06,西安,glass,1,1.0,31.2,36.6,14.2,cardboard,7.98,186.0,0.0
100774,2026-08-10,上海,glass,1,4.86,52.5,38.7,29.3,wood,23.3,123.0,0.0
101220,2026-02-19,广州,glass,1,2.19,20.3,37.3,8.7,wood,15.98,156.0,0.0
101771,2026-07-29,广州,electronics,0,3.12,,33.8,26.1,bubble,12.93,99.0,0.0
100005,2026-04-25,成都,clothing,0,1.25,45.7,14.9,12.0,cardboard,9.48,35.0,0.0
101004,2026-03-22,西安,electronics,0,1.65,33.7,30.2,13.1,cardboard,10.05,100.0,0.0
101750,2026-06-06,深圳,electronics,0,0.85,23.3,10.3,5.8,cardboard,8.17,114.0,0.0
100264,2026-05-25,北京,electronics,0,3.3,56.9,15.2,39.9,cardboard,14.08,138.0,0.0
101593,2026-07-18,深圳,glass,1,,50.1,29.0,,wood,18.09,152.0,0.0
101859,2026-02-10,成都,electronics,0,3.81,56.1,38.9,31.0,cardboard,17.24,109.0,0.0
100444,2026-03-20,上海,electronics,0,3.19,53.7,39.6,8.8,cardboard,14.64,139.0,
101003,2026-08-12,成都,clothing,0,1.35,26.4,14.7,17.8,bubble,6.27,29.0,0.0
101078,2026-07-16,武汉,ceramics,1,3.35,32.0,37.7,6.4,wood,17.13,115.0,0.0
100838,2026-02-23,成都,clothing,0,1.22,50.7,30.9,36.8,cardboard,13.97,30.0,0.0
101818,2026-08-30,成都,clothing,0,1.0,25.9,10.6,34.9,bubble,5.98,26.0,0.0
100305,2026-05-18,成都,clothing,1,0.71,16.7,21.5,22.3,wood,12.77,32.0,0.0
101366,2026-06-29,武汉,clothing,0,0.32,59.1,39.7,34.6,bubble,9.36,39.0,0.0
101581,2026-03-02,成都,books,0,0.32,34.7,13.9,32.3,bubble,5.52,45.0,0.0
100314,2026-02-18,西安,clothing,0,0.63,40.2,10.0,6.2,bubble,6.76,40.0,0.0
100150,2026-03-08,上海,electronics,0,1.33,50.8,41.8,33.1,cardboard,12.93,95.0,0.0
101149,2026-01-28,成都,ceramics,1,1.79,47.9,43.2,12.8,wood,14.78,113.0,0.0
101214,2026-04-15,武汉,ceramics,1,0.9,,42.8,36.8,wood,16.54,127.0,0.0
100575,2026-04-22,上海,glass,1,1.85,37.9,26.4,31.1,bubble,9.55,150.0,0.0
100051,2026-07-24,武汉,electronics,1,4.58,28.1,27.2,25.5,wood,17.91,94.0,0.0
101576,2026-05-15,西安,ceramics,1,2.75,57.6,11.4,,cardboard,11.1,82.0,0.0
100727,2026-01-25,广州,electronics,0,3.99,51.7,39.4,25.6,cardboard,16.64,120.0,0.0
100834,2026-06-04,广州,books,0,2330.0,42.4,36.4,28.1,bubble,8.89,44.0,0.0
101378,2026-08-21,武汉,electronics,1,,51.1,37.7,26.0,wood,20.61,82.0,0.0
101116,2026-05-11, 上海,ceramics,1,3450.0,44.5,36.7,40.0,cardboard,16.15,88.0,0.0
101167,2026-08-06,西安,books,0,0.69,43.4,11.3,7.7,bubble,5.87,45.0,0.0
100471,2026-04-20,西安,ceramics,1,2.75,15.1,33.6,6.9,wood,15.6,111.0,0.0
100972,2026-03-24,杭州,electronics,0,3.03,44.1,33.7,34.1,cardboard,14.85,90.0,0.0
100654,2026-08-06,上海,clothing,0,1.1,15.3,44.4,26.2,cardboard,9.85,24.0,0.0
100400,2026-05-26,广州,ceramics,1,2.13,49.0,15.5,32.2,wood,15.97,81.0,0.0
100512,2026-06-03,武汉市,glass,1,1.1,26.8,34.9,6.7,cardboard,7.85,191.0,
100321,2026-06-02,成都,ceramics,1,2.4,52.7,27.0,6.7,wood,16.28,89.0,0.0
100020,2026-01-20,深圳,ceramics,1,3.37,51.2,35.0,30.9,wood,20.19,135.0,0.0
100685,2026-05-19,成都,glass,0,3.52,28.7,28.6,6.9,cardboard,14.15,199.0,1.0
100036,2026-01-24,深圳,books,0,2.24,53.3,32.3,9.3,cardboard,12.99,32.0,0.0
100903,2026-03-23,武汉,clothing,0,0.94,51.9,18.4,27.1,cardboard,10.26,41.0,1.0
101806,2026-02-03,成都,glass,1,3.52,39.5,36.4,34.1,wood,19.22,194.0,0.0
100828,2026-06-18,广州,electronics,0,3.05,42.4,43.6,35.5,cardboard,13.88,137.0,0.0
101825,2026-01-06,杭州,electronics,0,4.31,30.9,,39.3,wood,20.48,120.0,0.0
100408,2026-07-30,武汉,ceramics,1,3.72,27.6,37.2,8.9,cardboard,14.13,111.0,0.0
100921,2026-01-04,深圳,electronics,0,4.21,38.3,42.2,5.3,wood,19.61,120.0,0.0
100538,2026-03-02,北京,electronics,1,2.6,28.6,29.7,10.9,cardboard,13.0,132.0,0.0
100759,2026-07-30,北京,ceramics,1,1.23,22.7,41.5,22.0,wood,13.85,138.0,0.0
101935,2026-08-02,深圳,electronics,0,4.82,54.6,40.2,6.4,bubble,15.62,100.0,0.0
101063,2026-07-18,广州,ceramics,1,1.1,42.6,11.9,8.3,cardboard,7.71,132.0,0.0
101200,2026-01-14,广州,electronics,0,4.71,38.3,29.4,28.4,cardboard,16.74,114.0,0.0
100246,2026-05-16,成都,clothing,0,1.1,51.6,34.8,21.4,bubble,8.52,27.0,0.0
101417,2026-07-12,上海,ceramics,1,1.6,33.3,27.9,6.1,wood,16.57,137.0,0.0
101128,2026-01-25,北京,glass,1,0.85,44.3,41.1,39.9,wood,17.58,196.0,0.0
100785,2026-04-11,北京,glass,1,2.15,26.1,26.1,27.6,cardboard,12.09,208.0,0.0
101794,2026-07-06,深圳,glass,1,3.5,46.5,29.3,32.0,wood,20.43,197.0,0.0
100490,2026-04-01,成都,glass,1,4.71,59.0,,20.2,wood,20.34,149.0,0.0
100155,2026-05-30,西安,books,0,2.25,30.8,32.3,21.6,bubble,10.87,41.0,0.0
100962,2026-07-22,深圳,clothing,0,,18.2,41.4,30.6,bubble,7.33,38.0,0.0
100854,2026-05-29,西安市,glass,1,3.78,20.7,34.6,27.6,wood,17.64,142.0,0.0
101312,2026-03-19,广州,clothing,0,1.23,40.7,36.2,12.6,cardboard,10.29,34.0,0.0
100626,2026-05-07,西安,ceramics,1,3.1,24.5,15.4,9.3,wood,18.25,116.0,0.0
100686,2026-01-31,北京,electronics,0,1.5,28.5,21.3,34.9,bubble,8.25,,0.0
101992,2026-08-24,上海,electronics,1,4.13,15.6,29.4,26.0,wood,19.55,111.0,0.0
100570,2026-04-22,北京,electronics,0,0.66,44.5,36.2,7.1,cardboard,8.42,103.0,0.0
101939,2026-08-03,武汉,ceramics,1,3.06,16.2,41.3,29.3,wood,16.9,89.0,0.0
100018,2026-06-24,武汉,electronics,0,3.86,25.8,14.3,34.1,bubble,11.63,115.0,0.0
100128,2026-01-31,西安,electronics,0,4.86,27.9,43.8,8.3,cardboard,16.53,129.0,0.0
101347,2026-06-05,北京,clothing,0,0.72,38.7,11.7,7.3,cardboard,9.15,35.0,0.0
101280,2026-05-05,上海,electronics,0,4.66,25.9,41.7,39.7,wood,22.76,126.0,0.0
101999,2026-04-03,北京,glass,1,3.46,37.9,12.4,13.3,wood,18.18,122.0,0.0
100928,2026-05-28,北京,electronics,0,770.0,,33.2,29.8,bubble,9.0,124.0,0.0
100981,2026-01-10,成都,electronics,0,2.98,28.2,18.0,37.7,cardboard,12.91,98.0,0.0
101995,2026-07-13,北京,electronics,1,2.43,21.1,21.8,12.0,wood,15.75,90.0,0.0
100191,2026-02-24,杭州,books,0,1.23,20.6,18.3,31.1,bubble,7.61,54.0,0.0
101140,2026-06-10,广州,books,0,1.41,42.3,19.0,14.4,cardboard,11.17,54.0,0.0
100993,2026-03-11,西安,electronics,0,4.03,56.3,33.1,37.5,cardboard,15.49,136.0,0.0
101986,2026-08-19,成都,glass,1,2.89,30.8,37.6,11.8,cardboard,12.09,133.0,0.0
101681,2026-06-15,北京市,ceramics,1,4.45,49.2,35.0,38.8,wood,22.2,103.0,0.0
100607,2026-05-24,深圳,ceramics,1,4.08,25.0,22.3,38.0,cardboard,14.81,108.0,0.0
100181,2026-04-11,深圳,ceramics,1,4.23,59.4,15.3,8.1,cardboard,13.38,84.0,0.0
100302,2026-02-18,武汉,electronics,1,3.82,29.0,10.4,20.2,wood,18.75,116.0,0.0
100497,2026-01-14,上海,clothing,0,1.23,19.3,32.1,7.2,bubble,6.0,36.0,0.0
101721,2026-01-13,上海,glass,1,4.68,50.2,24.9,5.4,cardboard,13.93,133.0,0.0
101735,2026-04-08,北京,electronics,0,3.48,24.2,14.2,17.7,cardboard,12.73,85.0,0.0
100927,2026-01-10,成都,ceramics,1,1.56,15.4,24.6,5.1,cardboard,8.55,113.0,0.0
101867,2026-02-14,杭州,clothing,0,1.06,52.3,28.9,39.7,bubble,8.69,34.0,0.0
100518,2026-05-31,杭州,electronics,1,4.21,49.1,28.8,19.5,wood,19.77,83.0,0.0
100588,2026-01-24,深圳,ceramics,1,4.47,17.0,37.7,19.8,wood,21.55,125.0,0.0
101070,2026-07-26,上海,ceramics,1,3.16,29.5,37.1,11.6,cardboard,13.98,119.0,0.0
100477,2026-04-19,武汉,glass,1,3.54,19.6,38.8,21.8,wood,18.76,192.0,0.0
100158,2026-07-13,上海,electronics,0,3.87,48.6,41.0,12.6,cardboard,14.86,94.0,0.0
101244,2026-05-11,上海,electronics,0,4.42,38.5,14.3,32.1,wood,19.24,136.0,0.0
101196,2026-02-08,西安,electronics,0,4.32,20.3,27.5,17.4,wood,20.96,107.0,0.0
100017,2026-04-10,广州,glass,1,4.97,55.1,41.3,23.2,cardboard,18.9,179.0,0.0
101536,2026-05-23,西安,electronics,1,1.13,22.4,34.1,33.6,wood,16.36,139.0,0.0
101073,2026-08-03,深圳,ceramics,1,1.68,50.4,21.4,32.5,cardboard,11.13,97.0,0.0
100460,2026-01-11,广州市,ceramics,1,3.03,22.3,20.6,10.1,wood,16.32,117.0,0.0
100547,2026-05-19,西安,clothing,0,1.43,21.0,40.7,34.4,bubble,10.31,26.0,0.0
101540,2026-08-21,武汉,books,0,2.15,41.9,35.7,18.5,bubble,10.1,44.0,0.0
100659,2026-02-20,北京 ,ceramics,1,2.79,55.9,34.9,6.8,wood,16.99,112.0,0.0
101671,2026-03-28,杭州,glass,1,1.23,47.5,23.1,20.9,wood,17.02,192.0,0.0
101020,2026-05-22,杭州,electronics,0,4.22,34.7,36.5,30.9,cardboard,15.74,84.0,0.0
101687,2026-05-30,北京,electronics,0,4.6,49.7,18.1,39.9,cardboard,16.29,83.0,0.0
101505,2026-07-11,北京,glass,1,1.02,16.8,37.3,35.3,cardboard,9.58,,0.0
100960,2026-04-09,杭州,glass,1,2.48,49.8,24.7,14.2,cardboard,11.27,157.0,0.0
101912,2026-08-05,广州市,electronics,0,2.11,47.4,13.3,37.6,cardboard,10.87,114.0,0.0
100284,2026-03-03,上海,ceramics,1,1.8,30.0,21.6,20.9,wood,16.55,112.0,0.0
100798,2026-04-26,深圳,ceramics,1,3.24,54.8,39.9,16.6,cardboard,13.28,115.0,0.0
101650,2026-02-24,SHENZHEN,clothing,0,1.18,32.1,11.1,6.4,bubble,5.32,39.0,0.0
100226,2026-08-13,杭州,books,0,1.66,30.2,38.6,18.4,cardboard,10.49,34.0,0.0
100027,2026-02-28,西安,electronics,0,2.18,52.5,11.8,37.4,cardboard,9.9,134.0,0.0
101798,2026-06-01,北京,ceramics,1,1.68,42.8,33.9,7.4,cardboard,11.37,120.0,0.0
100438,2026-08-27,深圳,glass,1,0.87,,29.3,30.0,cardboard,10.39,183.0,0.0
101979,2026-07-03,成都,glass,0,4.01,22.4,39.2,29.9,cardboard,15.08,169.0,0.0
101389,2026-06-10,成都,electronics,1,4.91,51.4,18.6,12.8,wood,19.65,130.0,0.0
100230,2026-05-08,北京,ceramics,1,4.18,55.6,39.0,27.1,cardboard,14.59,121.0,0.0
100038,2026-07-27,武汉,clothing,0,999.0,44.3,13.2,36.4,bubble,7.14,26.0,0.0
100750,2026-08-26,上海,electronics,0,3.92,18.8,39.0,37.9,cardboard,15.09,136.0,0.0
