order_id,order_date,city,category,fragile,weight_kg,length_cm,width_cm,height_cm,material,freight_cost,value,damaged,volume,unit_freight,month
100988,2026-06-25,广州,electronics,0,4.36,55.3,18.0,23.2,cardboard,18.26,83.0,0.0,23093.28,4.1880733944954125,2026-06
100330,2026-07-08,深圳,clothing,0,1.07,45.3,32.5,11.6,bubble,9.17,34.0,0.0,17078.1,8.570093457943925,2026-07
100007,2026-08-11,广州,ceramics,1,1.92,24.7,24.3,34.9,cardboard,9.99,96.0,0.0,20947.329,5.203125,2026-08
100760,2026-02-16,武汉,clothing,0,0.63,39.7,17.2,19.2,bubble,6.56,37.0,0.0,13110.528,10.412698412698411,2026-02
100773,2026-04-26,杭州,electronics,0,2.88,32.7,29.7,37.5,bubble,10.82,86.0,0.0,36419.625,3.7569444444444446,2026-04
100933,2026-05-27,上海,electronics,0,1.1,17.1,44.4,28.5,bubble,6.21,137.0,0.0,21638.34,5.645454545454545,2026-05
101844,2026-05-09,西安,clothing,0,0.97,56.0,17.5,6.1,cardboard,8.63,30.0,0.0,5978.0,8.896907216494846,2026-05
100452,2026-03-15,西安,ceramics,1,3.12,54.3,30.4,19.4,wood,19.8,128.0,0.0,32023.967999999993,6.346153846153846,2026-03
100491,2026-05-03,武汉,electronics,1,3.57,21.6,29.3,30.5,wood,17.15,93.0,0.0,19302.840000000004,4.803921568627451,2026-05
101504,2026-01-20,西安,books,0,2.13,55.6,11.9,27.3,bubble,8.43,35.0,0.0,18062.772,3.9577464788732395,2026-01
100288,2026-06-10,成都,books,0,0.68,46.1,13.4,11.6,bubble,8.27,55.0,0.0,7165.784,12.161764705882351,2026-06
101854,2026-07-25,武汉,electronics,0,3.64,28.2,42.6,26.3,bubble,12.29,94.0,0.0,31594.716,3.376373626373626,2026-07
101063,2026-07-18,广州,ceramics,1,1.1,42.6,11.9,8.3,cardboard,7.71,132.0,0.0,4207.602000000001,7.009090909090909,2026-07
101388,2026-07-15,上海,electronics,0,4.0,19.1,35.4,22.9,cardboard,14.53,86.0,0.0,15483.605999999998,3.6325,2026-07
100808,2026-08-10,深圳,electronics,0,1.86,23.5,41.6,32.4,cardboard,12.37,94.0,0.0,31674.239999999998,6.650537634408601,2026-08
101360,2026-01-26,广州,ceramics,1,4.1,47.5,42.5,27.5,wood,22.32,131.0,0.0,55515.625,5.443902439024391,2026-01
100963,2026-01-12,深圳,electronics,0,2.18,49.6,17.2,11.8,bubble,9.03,115.0,0.0,10066.816,4.142201834862385,2026-01
101727,2026-07-22,上海,glass,1,1.56,35.9,33.1,23.0,bubble,7.79,128.0,0.0,27330.67,4.993589743589744,2026-07
100814,2026-08-23,武汉,clothing,0,0.92,37.7,21.2,37.0,cardboard,9.26,31.0,0.0,29571.88,10.065217391304348,2026-08
101484,2026-06-09,成都,ceramics,1,0.95,59.9,23.0,5.7,bubble,7.52,133.0,0.0,7852.89,7.91578947368421,2026-06
100939,2026-04-20,广州,clothing,1,1.47,32.6,39.3,24.1,bubble,9.5,38.0,0.0,30876.438000000002,6.462585034013606,2026-04
101104,2026-07-18,西安,clothing,0,0.36,43.3,16.0,30.2,wood,14.77,32.0,0.0,20922.559999999998,41.02777777777778,2026-07
101675,2026-07-17,西安,electronics,1,2.77,30.5,14.8,37.6,wood,17.35,134.0,0.0,16972.640000000003,6.263537906137184,2026-07
100328,2026-04-08,广州,electronics,1,2.76,15.2,15.0,13.6,cardboard,10.65,119.0,0.0,3100.7999999999997,3.8586956521739135,2026-04
100443,2026-08-04,广州,ceramics,1,2.4,41.3,28.2,24.4,cardboard,11.27,103.0,0.0,28417.703999999994,4.695833333333334,2026-08
101478,2026-03-20,北京,ceramics,0,0.99,28.9,26.5,30.4,bubble,6.79,110.0,0.0,23281.839999999997,6.858585858585859,2026-03
101095,2026-01-11,北京,glass,1,2.94,46.5,37.8,16.4,cardboard,12.68,206.0,0.0,28826.279999999995,4.312925170068027,2026-01
100943,2026-06-13,成都,clothing,0,0.6,21.4,16.8,28.9,bubble,7.5,34.0,0.0,10390.127999999999,12.5,2026-06
101433,2026-02-01,上海,electronics,1,2.71,29.9,26.8,32.5,bubble,9.5,136.0,0.0,26042.899999999998,3.5055350553505535,2026-02
100178,2026-04-27,深圳,electronics,0,3.93,58.7,29.3,7.7,bubble,9.03,116.0,0.0,13243.307,2.297709923664122,2026-04
101341,2026-03-10,西安,electronics,0,1.94,35.5,20.5,22.05,bubble,10.03,94.0,0.0,16046.8875,5.1701030927835046,2026-03
101365,2026-01-19,杭州,clothing,0,0.21,32.6,38.0,19.3,cardboard,7.47,33.0,0.0,23908.84,35.57142857142857,2026-01
100087,2026-03-10,深圳,clothing,0,0.64,26.0,15.6,37.9,cardboard,8.91,33.0,0.0,15372.239999999998,13.921875,2026-03
101429,2026-03-27,广州,glass,1,3.13,42.4,12.7,11.3,cardboard,11.64,166.0,0.0,6084.824,3.7188498402555914,2026-03
101930,2026-04-14,北京,clothing,0,0.72,17.5,44.5,11.3,cardboard,8.01,30.0,0.0,8799.875,11.125,2026-04
100458,2026-02-06,西安,electronics,1,4.53,49.3,18.4,10.3,cardboard,15.54,94.0,0.0,9343.336,3.43046357615894,2026-02
101857,2026-03-01,武汉,electronics,0,4.31,36.3,12.5,17.7,cardboard,14.66,134.0,0.0,8031.374999999999,3.40139211136891,2026-03
100055,2026-04-22,武汉,clothing,0,1.02,36.5,36.7,36.6,bubble,6.67,38.0,0.0,49027.530000000006,6.53921568627451,2026-04
101525,2026-08-06,西安,ceramics,1,2.86,37.1,25.8,20.4,wood,16.05,87.0,0.0,19526.472,5.6118881118881125,2026-08
100644,2026-01-20,上海,electronics,0,1.98,36.9,36.9,28.7,bubble,10.63,100.0,0.0,39078.206999999995,5.368686868686869,2026-01
100678,2026-04-02,深圳,books,0,0.31,50.2,30.9,11.2,cardboard,9.42,43.0,0.0,17373.216,30.387096774193548,2026-04
100222,2026-07-23,杭州,books,0,1.89,49.0,44.9,21.7,bubble,7.53,46.0,0.0,47742.17,3.9841269841269846,2026-07
100114,2026-01-26,武汉,electronics,0,4.5,19.8,14.0,26.7,wood,18.37,125.0,0.0,7401.24,4.082222222222223,2026-01
101974,2026-05-04,杭州,electronics,1,0.99,34.2,35.0,5.1,bubble,7.35,135.0,0.0,6104.7,7.424242424242424,2026-05
101246,2026-03-17,深圳,electronics,0,3.57,59.7,26.1,28.5,cardboard,14.71,116.0,0.0,44407.845,4.120448179271709,2026-03
101895,2026-02-28,深圳,electronics,1,1.41,59.8,21.8,12.4,wood,13.81,113.0,0.0,16165.135999999999,9.794326241134753,2026-02
100175,2026-03-29,北京,ceramics,1,4.33,36.5,22.6,12.9,wood,20.18,122.0,0.0,10641.210000000001,4.660508083140877,2026-03
101147,2026-05-20,杭州,clothing,0,1.44,45.0,10.3,32.5,cardboard,9.61,34.0,0.0,15063.750000000002,6.673611111111111,2026-05
100590,2026-05-10,西安,electronics,1,4.32,36.2,23.1,25.5,wood,20.36,114.0,0.0,21323.610000000004,4.712962962962963,2026-05
101583,2026-08-02,成都,glass,1,2.82,34.2,15.1,35.7,cardboard,11.78,175.0,0.0,18436.194000000003,4.177304964539007,2026-08
100019,2026-08-24,北京,electronics,0,1.9,37.5,15.0,5.5,bubble,9.6,120.0,0.0,3093.75,5.052631578947368,2026-08
100424,2026-04-06,武汉,ceramics,1,1.38,35.5,12.9,25.3,bubble,8.25,100.0,0.0,11586.135,5.978260869565218,2026-04
101362,2026-02-12,广州,electronics,0,1.86,22.7,20.9,38.4,bubble,8.46,89.0,0.0,18218.111999999997,4.548387096774194,2026-02
100286,2026-03-13,上海,glass,1,2.07,17.9,38.9,27.4,bubble,7.69,197.0,0.0,19078.893999999997,3.7149758454106285,2026-03
101607,2026-02-03,上海,clothing,0,1.14,58.5,17.0,5.6,bubble,6.06,33.0,0.0,5569.2,5.315789473684211,2026-02
100429,2026-07-06,广州,electronics,0,2.05,21.7,25.6,24.0,bubble,9.14,84.0,0.0,13332.48,4.458536585365854,2026-07
101533,2026-06-13,上海,electronics,0,2.9,55.3,13.0,32.5,bubble,10.69,101.0,0.0,23364.25,3.6862068965517243,2026-06
100765,2026-04-20,西安,ceramics,1,4.38,50.6,18.2,38.7,wood,20.12,81.0,1.0,35639.604,4.593607305936073,2026-04
100670,2026-05-08,北京,ceramics,1,1.34,34.2,22.3,17.5,bubble,7.88,83.0,0.0,13346.550000000001,5.880597014925373,2026-05
100032,2026-02-10,上海,books,0,2.46,50.8,43.1,13.9,bubble,9.24,46.0,0.0,30433.772,3.75609756097561,2026-02
101861,2026-01-19,北京,ceramics,0,2.14,52.6,41.4,30.8,cardboard,14.51,138.0,0.0,67071.31199999999,6.780373831775701,2026-01
100723,2026-04-07,北京,books,0,0.68,47.0,15.6,33.5,bubble,7.22,34.0,0.0,24562.199999999997,10.617647058823529,2026-04
101684,2026-01-04,武汉,clothing,0,1.03,29.6,34.7,28.6,bubble,9.02,36.0,0.0,29375.632000000005,8.757281553398057,2026-01
100215,2026-01-15,广州,books,0,0.71,36.5,41.0,28.3,cardboard,10.62,42.0,0.0,42350.950000000004,14.95774647887324,2026-01
100830,2026-01-14,广州,glass,1,1.41,25.3,33.7,6.7,bubble,9.16,160.0,0.0,5712.487000000001,6.49645390070922,2026-01
101264,2026-03-18,杭州,books,0,2.34,59.8,33.4,23.0,bubble,10.64,48.0,0.0,45938.35999999999,4.547008547008548,2026-03
100327,2026-06-15,广州,clothing,0,0.63,17.0,44.9,35.4,cardboard,9.23,31.0,0.0,27020.819999999996,14.650793650793652,2026-06
100561,2026-04-05,武汉,glass,1,2.6,46.8,22.6,18.0,bubble,10.5,167.0,1.0,19038.24,4.038461538461538,2026-04
101305,2026-07-03,成都,books,0,0.63,27.8,31.6,36.7,bubble,6.12,42.0,0.0,32240.216000000004,9.714285714285714,2026-07
100701,2026-04-01,广州,clothing,0,1.2,53.9,12.0,19.0,cardboard,12.65,26.0,0.0,12289.199999999999,10.541666666666668,2026-04
101164,2026-03-29,成都,electronics,1,2.89,17.9,32.5,28.0,wood,18.5,89.0,0.0,16289.0,6.401384083044983,2026-03
101207,2026-08-06,西安,ceramics,1,1.52,34.6,18.0,23.0,wood,14.78,133.0,0.0,14324.400000000001,9.723684210526315,2026-08
100342,2026-04-14,武汉,glass,1,1.9,22.4,44.6,16.4,bubble,10.83,125.0,0.0,16384.255999999998,5.7,2026-04
100630,2026-03-12,杭州,ceramics,1,3.18,40.4,12.4,14.5,cardboard,14.22,112.0,0.0,7263.92,4.471698113207547,2026-03
100148,2026-06-30,武汉,ceramics,1,3.8,48.6,23.0,11.6,wood,17.74,108.0,0.0,12966.48,4.668421052631579,2026-06
101290,2026-01-28,成都,books,0,0.43,38.4,13.0,14.4,bubble,5.34,53.0,0.0,7188.48,12.418604651162791,2026-01
100361,2026-05-21,北京,glass,1,1.18,34.4,15.0,38.4,wood,15.18,137.0,0.0,19814.399999999998,12.864406779661017,2026-05
100049,2026-08-12,西安,ceramics,1,3.41,15.5,17.3,23.4,cardboard,13.44,130.0,0.0,6274.71,3.9413489736070377,2026-08
100469,2026-05-02,广州,glass,1,3.28,59.6,42.9,9.4,wood,17.63,186.0,0.0,24034.296000000002,5.375,2026-05
100156,2026-08-16,武汉,electronics,0,4.05,54.8,20.5,32.0,bubble,11.66,119.0,0.0,35948.799999999996,2.8790123456790124,2026-08
100788,2026-04-09,武汉,clothing,0,1.07,21.1,31.3,32.2,bubble,9.82,26.0,0.0,21265.846000000005,9.177570093457943,2026-04
101636,2026-05-21,杭州,books,0,1.38,55.0,39.1,12.0,bubble,8.09,54.0,0.0,25806.0,5.862318840579711,2026-05
101786,2026-06-17,杭州,books,0,1.12,20.8,20.9,36.5,cardboard,8.95,36.0,0.0,15867.279999999999,7.991071428571427,2026-06
101423,2026-01-04,武汉,ceramics,1,1.42,15.7,36.1,30.6,bubble,7.96,81.0,0.0,17343.162,5.605633802816902,2026-01
101405,2026-05-13,武汉,ceramics,1,1.98,28.5,13.4,12.5,wood,13.81,86.0,0.0,4773.75,6.974747474747475,2026-05
101654,2026-01-24,深圳,clothing,0,1.34,32.2,18.3,28.5,cardboard,9.32,40.0,0.0,16793.910000000003,6.955223880597015,2026-01
101791,2026-01-06,上海,clothing,0,0.61,40.8,33.1,16.1,cardboard,8.6,35.0,0.0,21742.728000000003,14.098360655737705,2026-01
100180,2026-07-10,上海,glass,1,1.53,57.4,35.7,12.5,cardboard,12.33,196.0,0.0,25614.750000000004,8.058823529411764,2026-07
101062,2026-06-26,深圳,clothing,0,1.15,51.6,23.6,32.4,bubble,9.96,26.0,0.0,39455.424000000006,8.660869565217393,2026-06
101782,2026-02-14,深圳,clothing,1,0.33,46.8,42.7,16.6,wood,13.87,41.0,0.0,33172.776,42.030303030303024,2026-02
100915,2026-02-01,成都,electronics,0,3.86,47.3,35.0,23.0,cardboard,14.06,137.0,0.0,38076.5,3.6424870466321244,2026-02
100646,2026-07-05,深圳,books,0,1.88,51.3,41.4,18.4,bubble,9.13,47.0,0.0,39078.28799999999,4.8563829787234045,2026-07
101174,2026-07-21,广州,ceramics,1,2.84,48.4,44.7,14.7,wood,17.7,125.0,0.0,31803.156,6.232394366197183,2026-07
101643,2026-03-18,深圳,glass,1,2.52,39.2,37.4,19.7,wood,17.56,134.0,0.0,28881.776,6.9682539682539675,2026-03
100529,2026-04-05,成都,ceramics,1,3.93,31.5,15.5,29.0,wood,20.81,127.0,0.0,14159.25,5.295165394402035,2026-04
100347,2026-06-03,武汉,ceramics,1,1.31,34.4,23.7,20.0,wood,14.18,130.0,0.0,16305.599999999999,10.82442748091603,2026-06
101408,2026-04-08,上海,electronics,1,1.97,59.9,23.1,10.7,cardboard,10.73,114.0,0.0,14805.483,5.446700507614214,2026-04
101991,2026-04-08,上海,books,1,1.66,25.1,27.9,28.9,cardboard,11.02,50.0,0.0,20238.380999999998,6.63855421686747,2026-04
100937,2026-04-24,广州,books,0,1.43,25.1,30.3,12.6,bubble,7.7,36.0,0.0,9582.678000000002,5.384615384615385,2026-04
100270,2026-03-05,西安,ceramics,1,1.75,27.8,26.9,11.4,cardboard,9.74,87.0,0.0,8525.148,5.565714285714286,2026-03
101030,2026-07-14,北京,glass,1,1.62,48.1,12.0,19.9,cardboard,11.39,157.0,0.0,11486.28,7.030864197530864,2026-07
100602,2026-04-20,广州,books,0,2.03,46.5,33.7,7.1,cardboard,10.88,51.0,0.0,11126.055,5.35960591133005,2026-04
101064,2026-08-31,成都,clothing,0,0.95,39.7,30.7,15.8,cardboard,9.24,32.0,0.0,19256.882,9.726315789473684,2026-08
100244,2026-06-30,成都,clothing,0,1.17,53.4,15.4,25.4,bubble,7.76,28.0,0.0,20887.944,6.632478632478633,2026-06
101453,2026-02-18,上海,electronics,0,0.96,26.0,28.5,30.0,bubble,6.33,111.0,0.0,22230.0,6.59375,2026-02
101990,2026-08-21,武汉,glass,1,4.56,37.3,28.7,14.3,wood,19.0,144.0,0.0,15308.293000000001,4.166666666666667,2026-08
101499,2026-01-23,成都,electronics,1,1.75,49.4,14.2,26.4,cardboard,11.97,109.0,0.0,18519.071999999996,6.840000000000001,2026-01
100313,2026-01-06,成都,glass,1,2.15,26.9,16.6,6.4,wood,14.3,150.0,0.0,2857.856,6.651162790697675,2026-01
100436,2026-04-16,北京,electronics,0,4.8,23.4,26.8,34.5,cardboard,15.86,92.0,0.0,21635.64,3.3041666666666667,2026-04
101929,2026-07-03,杭州,ceramics,1,1.52,49.2,44.2,22.3,cardboard,11.65,93.0,0.0,48494.47200000001,7.6644736842105265,2026-07
100953,2026-05-06,武汉,clothing,0,0.65,49.7,22.8,6.8,bubble,5.68,37.0,0.0,7705.488,8.738461538461538,2026-05
100309,2026-04-17,杭州,books,0,0.38,36.6,13.9,29.2,bubble,6.15,52.0,0.0,14855.208,16.18421052631579,2026-04
100431,2026-05-22,杭州,electronics,0,1.09,25.2,37.3,15.0,cardboard,10.24,106.0,0.0,14099.4,9.394495412844035,2026-05
100661,2026-02-13,西安,clothing,0,0.71,48.3,35.2,8.0,bubble,6.63,40.0,0.0,13601.28,9.338028169014084,2026-02
100371,2026-04-24,杭州,electronics,0,2.33,22.0,25.8,17.9,bubble,9.68,98.0,0.0,10160.039999999999,4.15450643776824,2026-04
100567,2026-02-12,武汉,ceramics,1,1.46,22.5,13.2,37.8,cardboard,9.05,102.0,0.0,11226.599999999999,6.198630136986302,2026-02
101000,2026-06-15,西安,ceramics,0,1.87,38.3,24.1,9.8,bubble,8.81,136.0,0.0,9045.694,4.711229946524064,2026-06
100182,2026-03-27,西安,clothing,0,0.57,38.4,39.5,20.6,bubble,6.27,26.0,0.0,31246.08,11.0,2026-03
101622,2026-06-07,广州,electronics,0,2.93,28.1,16.8,29.0,bubble,10.22,134.0,0.0,13690.320000000002,3.4880546075085324,2026-06
100622,2026-01-07,广州,electronics,0,1.5,57.9,44.8,18.0,cardboard,10.35,88.0,0.0,46690.55999999999,6.8999999999999995,2026-01
100835,2026-01-07,北京,glass,1,1.41,28.2,27.5,10.7,wood,13.57,151.0,0.0,8297.849999999999,9.624113475177305,2026-01
101348,2026-05-28,杭州,electronics,0,1.44,21.2,30.9,31.0,cardboard,11.29,131.0,0.0,20307.479999999996,7.840277777777778,2026-05
101795,2026-04-26,上海,clothing,0,0.68,15.5,16.0,7.5,bubble,5.92,24.0,0.0,1860.0,8.705882352941176,2026-04
101442,2026-08-25,广州,electronics,0,4.21,56.9,13.1,38.4,cardboard,17.84,117.0,0.0,28622.976,4.237529691211401,2026-08
101869,2026-06-21,北京,glass,1,1.36,19.9,34.4,10.5,wood,15.07,164.0,0.0,7187.879999999999,11.080882352941176,2026-06
100941,2026-05-14,北京,electronics,1,3.56,50.6,25.2,22.4,wood,20.5,81.0,0.0,28562.687999999995,5.758426966292134,2026-05
101223,2026-05-07,武汉,electronics,0,1.6,17.3,14.4,20.6,bubble,8.48,118.0,0.0,5131.872,5.3,2026-05
100297,2026-08-17,西安,electronics,1,3.63,30.2,18.0,11.6,wood,18.21,88.0,0.0,6305.76,5.016528925619835,2026-08
101262,2026-05-12,深圳,glass,1,2.44,46.0,32.7,22.8,wood,17.06,157.0,0.0,34295.76,6.991803278688524,2026-05
100462,2026-07-21,广州,clothing,0,0.43,17.3,42.7,22.3,bubble,6.53,40.0,0.0,16473.233,15.186046511627907,2026-07
101321,2026-04-17,上海,electronics,0,0.6,34.0,38.4,26.5,cardboard,10.37,130.0,0.0,34598.399999999994,17.28333333333333,2026-04
100378,2026-06-05,广州,ceramics,1,2.42,15.3,41.8,7.5,wood,15.46,111.0,0.0,4796.549999999999,6.388429752066116,2026-06
100799,2026-01-07,武汉,ceramics,1,1.3,27.6,14.5,12.4,wood,14.48,81.0,0.0,4962.4800000000005,11.138461538461538,2026-01
101489,2026-02-03,深圳,ceramics,1,4.12,40.1,27.2,15.5,cardboard,15.08,125.0,0.0,16906.16,3.6601941747572813,2026-02
100106,2026-01-11,北京,clothing,0,0.25,22.6,15.1,35.1,bubble,5.1,38.0,0.0,11978.226,20.4,2026-01
100127,2026-07-12,深圳,books,0,2.56,52.6,15.5,23.7,cardboard,11.56,41.0,0.0,19322.61,4.515625,2026-07
100995,2026-05-18,西安,ceramics,0,2.62,23.4,43.7,29.1,cardboard,13.23,110.0,0.0,29757.078,5.049618320610687,2026-05
100847,2026-04-13,深圳,ceramics,1,1.02,43.1,11.7,18.2,cardboard,8.27,129.0,0.0,9177.714,8.107843137254902,2026-04
100856,2026-02-16,杭州,clothing,0,0.38,52.5,27.4,12.2,bubble,5.06,37.0,0.0,17549.7,13.315789473684209,2026-02
100356,2026-07-07,深圳,clothing,0,0.86,32.4,23.9,15.7,bubble,6.73,35.0,0.0,12157.451999999997,7.825581395348838,2026-07
101640,2026-08-06,成都,clothing,0,0.21,47.9,35.4,11.2,bubble,6.1,28.0,0.0,18991.391999999996,29.047619047619047,2026-08
100683,2026-08-07,上海,electronics,0,0.77,22.5,16.6,13.1,bubble,7.14,102.0,0.0,4892.85,9.272727272727272,2026-08
101380,2026-06-17,武汉,ceramics,1,1.16,50.1,17.6,28.4,cardboard,9.71,98.0,0.0,25041.984,8.370689655172415,2026-06
100890,2026-03-21,武汉,glass,1,1.0,47.9,17.9,35.4,cardboard,10.87,159.0,0.0,30352.313999999995,10.87,2026-03
100210,2026-01-01,上海,glass,1,2.63,34.4,30.9,36.4,wood,15.77,154.0,0.0,38691.74399999999,5.996197718631179,2026-01
100987,2026-01-30,武汉,books,0,1.53,26.8,44.8,24.7,bubble,7.46,40.0,0.0,29655.807999999997,4.875816993464052,2026-01
100141,2026-08-07,上海,glass,1,2.45,29.1,19.5,9.6,cardboard,11.74,153.0,0.0,5447.52,4.791836734693877,2026-08
101458,2026-03-22,广州,clothing,0,0.75,41.8,22.9,17.2,cardboard,9.77,38.0,0.0,16464.183999999997,13.026666666666666,2026-03
101358,2026-01-18,成都,glass,1,1.51,27.8,18.2,9.7,bubble,8.42,168.0,0.0,4907.811999999999,5.576158940397351,2026-01
101122,2026-03-28,西安,books,0,0.94,17.3,28.6,11.0,bubble,9.05,53.0,0.0,5442.58,9.627659574468087,2026-03
101816,2026-04-27,成都,ceramics,1,3.93,48.3,44.9,6.4,wood,17.23,104.0,0.0,13879.487999999998,4.3842239185750635,2026-04
101113,2026-06-20,上海,electronics,0,1.9,36.1,26.1,12.1,bubble,10.13,110.0,0.0,11400.741,5.331578947368421,2026-06
100866,2026-01-10,广州,glass,1,4.4,19.0,44.5,38.4,cardboard,16.37,173.0,0.0,32467.199999999997,3.7204545454545452,2026-01
100910,2026-02-20,成都,clothing,0,0.42,59.8,17.5,9.5,cardboard,7.97,39.0,0.0,9941.75,18.976190476190478,2026-02
100712,2026-04-21,上海,clothing,0,0.63,18.1,31.0,8.7,cardboard,7.84,29.0,0.0,4881.57,12.444444444444445,2026-04
101285,2026-06-07,武汉,books,0,0.44,48.5,39.8,30.9,bubble,8.06,46.0,0.0,59646.27,18.31818181818182,2026-06
101103,2026-03-13,武汉,glass,1,4.04,16.6,41.4,33.7,wood,19.25,129.0,0.0,23159.988,4.764851485148514,2026-03
101659,2026-05-01,广州,ceramics,0,1.08,32.2,18.3,15.2,cardboard,8.87,90.0,0.0,8956.752,8.212962962962962,2026-05
100011,2026-02-04,杭州,glass,1,1.65,23.0,40.0,31.5,cardboard,10.56,176.0,0.0,28980.0,6.4,2026-02
101720,2026-01-03,西安,glass,1,1.3,37.3,39.0,28.9,cardboard,11.83,190.0,0.0,42040.829999999994,9.1,2026-01
101286,2026-05-12,杭州,clothing,0,0.85,49.0,29.0,32.2,bubble,9.65,35.0,0.0,45756.200000000004,11.352941176470589,2026-05
100283,2026-02-06,上海,glass,1,3.51,28.6,18.9,29.9,cardboard,13.35,176.0,0.0,16162.145999999999,3.8034188034188037,2026-02
100811,2026-03-15,西安,glass,1,3.36,58.3,38.3,38.5,wood,21.01,159.0,0.0,85966.265,6.252976190476192,2026-03
101108,2026-01-16,成都,clothing,0,1.02,43.5,24.4,16.5,bubble,7.37,24.0,0.0,17513.1,7.2254901960784315,2026-01
100292,2026-07-27,成都,glass,1,0.82,19.3,22.3,29.5,wood,14.48,133.0,0.0,12696.505000000001,17.658536585365855,2026-07
100755,2026-08-15,北京,electronics,1,1.89,56.3,40.5,15.7,cardboard,12.57,112.0,0.0,35798.355,6.650793650793651,2026-08
100627,2026-04-17,成都,glass,1,3.01,36.5,38.6,31.1,wood,20.01,153.0,0.0,43816.79000000001,6.647840531561463,2026-04
100964,2026-06-18,上海,glass,0,3.65,36.9,25.4,36.8,cardboard,13.59,181.0,0.0,34491.16799999999,3.723287671232877,2026-06
100880,2026-03-18,上海,electronics,1,2.52,17.6,29.2,18.4,cardboard,12.64,111.0,0.0,9456.128,5.015873015873016,2026-03
100130,2026-03-18,上海,glass,1,2.32,18.5,37.3,20.6,wood,15.75,123.0,0.0,14215.03,6.788793103448277,2026-03
101193,2026-06-20,杭州,electronics,0,4.22,23.3,36.3,19.1,wood,19.34,89.0,0.0,16154.589,4.5829383886255926,2026-06
100844,2026-07-24,杭州,electronics,0,1.22,57.0,32.8,8.3,cardboard,9.14,94.0,0.0,15517.68,7.491803278688526,2026-07
100324,2026-01-04,深圳,books,0,1.98,37.7,41.7,11.5,bubble,10.05,52.0,0.0,18079.035000000003,5.075757575757576,2026-01
101106,2026-03-09,北京,glass,1,2.08,43.4,31.8,18.7,cardboard,11.52,133.0,0.0,25808.244,5.538461538461538,2026-03
101477,2026-08-20,西安,electronics,0,4.18,59.7,12.7,28.0,bubble,12.31,88.0,0.0,21229.32,2.944976076555024,2026-08
101488,2026-07-27,杭州,ceramics,1,2.61,36.7,44.4,7.5,cardboard,11.44,114.0,0.0,12221.1,4.383141762452107,2026-07
101894,2026-05-01,北京,ceramics,1,2.66,21.3,12.2,16.2,wood,16.99,86.0,0.0,4209.732,6.387218045112781,2026-05
101846,2026-08-18,杭州,electronics,0,3.23,19.1,17.9,19.5,cardboard,12.49,117.0,0.0,6666.855,3.86687306501548,2026-08
101808,2026-06-06,北京,books,0,1.21,25.8,38.7,12.7,bubble,6.74,46.0,0.0,12680.442000000001,5.570247933884298,2026-06
100696,2026-07-14,西安,ceramics,1,2.605,49.7,22.9,27.1,wood,20.48,90.0,0.0,30843.322999999997,7.861804222648753,2026-07
100216,2026-04-20,成都,ceramics,1,2.51,26.3,22.8,22.4,wood,14.1,88.0,0.0,13431.936,5.617529880478088,2026-04
101642,2026-04-28,广州,books,0,2.15,25.1,41.0,19.7,cardboard,10.01,47.0,0.0,20273.27,4.655813953488372,2026-04
101945,2026-02-18,武汉,clothing,0,0.73,41.4,17.8,32.1,bubble,8.59,25.0,0.0,23655.132,11.767123287671232,2026-02
100159,2026-01-05,西安,electronics,0,4.81,48.5,28.6,21.7,cardboard,15.75,92.0,0.0,30100.070000000003,3.2744282744282747,2026-01
101074,2026-08-06,西安,electronics,1,1.61,24.5,30.3,20.4,wood,15.09,111.0,0.0,15143.939999999999,9.372670807453416,2026-08
